"","R2","F","p_value","mean_permdisp_RUNA.Shallow","mean_permdisp_P50A.Deep","p_disp1","p_disp2","samples"
"545","0.284094118649636","6.34930654546418","0.001","0.293365435808162","0.363674223557253","0.00462166465270882",NA,"RUNARMS5C, RUNARMS2B, RUNARMS1C, RUNARMS5A, RUNARMS1B, RUNARMS8B, RUNARMS4B, RUNARMS3C, RUNARMS9A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"546","0.257335808033296","5.54405742604773","0.001","0.336015464218604","0.363674225330891","0.183326878264657",NA,"RUNARMS6B, RUNARMS4A, RUNARMS1B, RUNARMS7A, RUNARMS7C, RUNARMS8A, RUNARMS2B, RUNARMS3C, RUNARMS2A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"547","0.278960741093974","6.19019256215743","0.001","0.321014408489294","0.363674223557293","0.0521106045220627",NA,"RUNARMS6C, RUNARMS8B, RUNARMS8A, RUNARMS5A, RUNARMS2B, RUNARMS1C, RUNARMS3B, RUNARMS8C, RUNARMS2C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"548","0.287261704153094","6.44863239877985","0.001","0.287454896667147","0.363674224687288","0.00711184524745349",NA,"RUNARMS3B, RUNARMS1B, RUNARMS4B, RUNARMS8C, RUNARMS1A, RUNARMS7C, RUNARMS7B, RUNARMS8B, RUNARMS6A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"549","0.282340260638552","6.29468802894855","0.001","0.303363434845588","0.363674223930167","0.0106677693282535",NA,"RUNARMS7C, RUNARMS4B, RUNARMS1B, RUNARMS7A, RUNARMS5C, RUNARMS6B, RUNARMS1C, RUNARMS3B, RUNARMS4A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"550","0.28315344171995","6.31997882278914","0.001","0.301331331369854","0.363674224301936","0.00687969321400641",NA,"RUNARMS5B, RUNARMS5A, RUNARMS1A, RUNARMS7C, RUNARMS1C, RUNARMS3A, RUNARMS9A, RUNARMS6A, RUNARMS3C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"551","0.274904126082731","6.06604750563723","0.001","0.317832036444714","0.363674223581744","0.0560209929919187",NA,"RUNARMS7C, RUNARMS2A, RUNARMS1C, RUNARMS6B, RUNARMS2B, RUNARMS8C, RUNARMS5C, RUNARMS7A, RUNARMS6C, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"552","0.290154433112151","6.54011399993414","0.001","0.305214678843074","0.363674225327496","0.0269406031460492",NA,"RUNARMS9A, RUNARMS8C, RUNARMS5C, RUNARMS7B, RUNARMS1B, RUNARMS2A, RUNARMS5B, RUNARMS7C, RUNARMS3A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"553","0.259733332129587","5.61383281787972","0.001","0.31484264923475","0.363674223602853","0.0283564142764729",NA,"RUNARMS6A, RUNARMS3C, RUNARMS7C, RUNARMS1A, RUNARMS6C, RUNARMS8C, RUNARMS2C, RUNARMS1C, RUNARMS2B, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
"554","0.274187448711622","6.04425918454931","0.001","0.337208824471466","0.363674223571166","0.19178564867648",NA,"RUNARMS4A, RUNARMS8A, RUNARMS1A, RUNARMS4C, RUNARMS7A, RUNARMS3B, RUNARMS9B, RUNARMS6B, RUNARMS3A, P50ARMS1A, P50ARMS1B, P50ARMS1C, P50ARMS2A, P50ARMS2B, P50ARMS2C, P50ARMS3A, P50ARMS3B, P50ARMS3C"
